cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
34151,4882 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,Glut-GABA,21,5.687855,6.0867367,0.9523809523809523
34153,4883 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,48,6.0739446,6.3587136,0.9375
34154,4884 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,37,5.8004203,6.4723444,0.8918918918918919
34164,4928 MY Lhx1 Gly-Gaba_9,1097 MY Lhx1 Gly-Gaba_9,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,18,5.033546,5.8063173,0.8333333333333334
34178,4858 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,31,5.2214413,6.2174897,0.8387096774193549
34179,4859 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,20,4.057988,5.1891413,0.7
34180,4860 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,6,1.9577106,0.0,0.3333333333333333
34182,4862 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,1,6.3598256,6.3598256,1.0
34184,4863 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,50,4.6362386,5.403636,0.84
34187,5008 RPA Pax6 Hoxb5 Gly-Gaba_1,1116 RPA Pax6 Hoxb5 Gly-Gaba_1,296 RPA Pax6 Hoxb5 Gly-Gaba,27 MY GABA,GABA-Glyc,59,5.2183313,6.3011184,0.8135593220338984
34188,4866 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,28,5.7205534,5.9516687,0.9285714285714286
34197,4923 MY Lhx1 Gly-Gaba_7,1095 MY Lhx1 Gly-Gaba_7,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,16,5.0109243,6.3864536,0.8125
34198,4867 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,3,3.569196,5.3323,0.6666666666666666
34199,4895 MY Lhx1 Gly-Gaba_3,1091 MY Lhx1 Gly-Gaba_3,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,10,4.0068126,5.7371798,0.6
34202,4897 MY Lhx1 Gly-Gaba_3,1091 MY Lhx1 Gly-Gaba_3,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,7,3.7289586,5.858805,0.5714285714285714
34226,4885 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,20,4.4595213,5.170492,0.8
34232,4886 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,19,4.839466,6.0103283,0.7894736842105263
34233,4887 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,37,5.324956,6.0329537,0.918918918918919
34234,4888 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,14,3.4200304,4.3405704,0.6428571428571429
34236,4889 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,42,4.1308265,5.059023,0.7142857142857143
34289,4846 GRN-IRN-MDRNd Ikzf1 Gly-Gaba_1,1088 GRN-IRN-MDRNd Ikzf1 Gly-Gaba_1,284 GRN-IRN-MDRNd Ikzf1 Gly-Gaba,27 MY GABA,GABA-Glyc,93,4.7238665,5.924974,0.7419354838709677
34292,4844 GRN-IRN-MDRNd Ikzf1 Gly-Gaba_1,1088 GRN-IRN-MDRNd Ikzf1 Gly-Gaba_1,284 GRN-IRN-MDRNd Ikzf1 Gly-Gaba,27 MY GABA,GABA-Glyc,37,4.650459,5.8433785,0.7567567567567568
34293,4845 GRN-IRN-MDRNd Ikzf1 Gly-Gaba_1,1088 GRN-IRN-MDRNd Ikzf1 Gly-Gaba_1,284 GRN-IRN-MDRNd Ikzf1 Gly-Gaba,27 MY GABA,GABA-Glyc,34,5.561485,5.9006333,0.9117647058823529
