cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
2294,2116 ADP-MPO Trp73 Glut_1,0527 ADP-MPO Trp73 Glut_1,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,Glut,1,6.087856,6.087856,1.0
2296,2118 ADP-MPO Trp73 Glut_1,0527 ADP-MPO Trp73 Glut_1,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,Glut,4,6.208426,6.025113,1.0
2298,2120 ADP-MPO Trp73 Glut_1,0527 ADP-MPO Trp73 Glut_1,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,Glut,4,6.3310194,6.252652,1.0
2299,2130 ADP-MPO Trp73 Glut_3,0529 ADP-MPO Trp73 Glut_3,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,Glut,1,6.522049,6.522049,1.0
2303,2739 PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155 PRC-PAG Pax6 Glut,19 MB Glut,Glut,1,0.0,0.0,0.0
2441,2427 PH-ant-LHA Otp Bsx Glut_7,0597 PH-ant-LHA Otp Bsx Glut_7,134 PH-ant-LHA Otp Bsx Glut,14 HY Glut,Glut,1,5.474722,5.474722,1.0
2460,2377 PVH-SO-PVa Otp Glut_3,0587 PVH-SO-PVa Otp Glut_3,133 PVH-SO-PVa Otp Glut,14 HY Glut,Glut,1,7.0465064,7.0465064,1.0
2461,2378 PVH-SO-PVa Otp Glut_3,0587 PVH-SO-PVa Otp Glut_3,133 PVH-SO-PVa Otp Glut,14 HY Glut,Glut,1,6.2058353,6.2058353,1.0
2465,2379 PVH-SO-PVa Otp Glut_4,0588 PVH-SO-PVa Otp Glut_4,133 PVH-SO-PVa Otp Glut,14 HY Glut,Glut,5,4.1617513,4.4423375,0.8
2466,2380 PVH-SO-PVa Otp Glut_4,0588 PVH-SO-PVa Otp Glut_4,133 PVH-SO-PVa Otp Glut,14 HY Glut,Glut,20,3.8706691,4.8594084,0.65
2474,2368 PVH-SO-PVa Otp Glut_1,0585 PVH-SO-PVa Otp Glut_1,133 PVH-SO-PVa Otp Glut,14 HY Glut,Glut,2,2.3961518,2.3961518,0.5
2475,2386 PVH-SO-PVa Otp Glut_6,0590 PVH-SO-PVa Otp Glut_6,133 PVH-SO-PVa Otp Glut,14 HY Glut,Glut,7,5.677543,5.6907206,1.0
2476,2326 LHA-AHN-PVH Otp Trh Glut_1,0574 LHA-AHN-PVH Otp Trh Glut_1,131 LHA-AHN-PVH Otp Trh Glut,14 HY Glut,Glut-GABA,27,3.9614048,5.447378,0.7037037037037037
2477,2224 LHA-MEA Otp Glut_2,0543 LHA-MEA Otp Glut_2,122 LHA-MEA Otp Glut,13 CNU-HYa Glut,Glut,10,3.8240821,5.9607763,0.6
2478,2218 LHA-MEA Otp Glut_1,0542 LHA-MEA Otp Glut_1,122 LHA-MEA Otp Glut,13 CNU-HYa Glut,Glut,2,2.9321437,2.9321437,0.5
