cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
492,0818 Sst Gaba_16,0229 Sst Gaba_16,053 Sst Gaba,07 CTX-MGE GABA,GABA,6,6.0299697,6.1504536,1.0
493,0819 Sst Gaba_16,0229 Sst Gaba_16,053 Sst Gaba,07 CTX-MGE GABA,GABA,6,3.8866541,5.260263,0.6666666666666666
494,0805 Sst Gaba_11,0224 Sst Gaba_11,053 Sst Gaba,07 CTX-MGE GABA,GABA,5,2.483902,0.0,0.4
495,0810 Sst Gaba_13,0226 Sst Gaba_13,053 Sst Gaba,07 CTX-MGE GABA,GABA,8,2.007081,0.0,0.375
496,0777 Sst Gaba_4,0217 Sst Gaba_4,053 Sst Gaba,07 CTX-MGE GABA,GABA,4,2.5045233,2.4437435,0.5
498,0779 Sst Gaba_4,0217 Sst Gaba_4,053 Sst Gaba,07 CTX-MGE GABA,GABA,3,6.233644,6.344703,1.0
499,0780 Sst Gaba_4,0217 Sst Gaba_4,053 Sst Gaba,07 CTX-MGE GABA,GABA,31,4.0399327,4.966919,0.7419354838709677
501,0781 Sst Gaba_5,0218 Sst Gaba_5,053 Sst Gaba,07 CTX-MGE GABA,GABA,4,4.120166,5.4024434,0.75
503,0811 Sst Gaba_13,0226 Sst Gaba_13,053 Sst Gaba,07 CTX-MGE GABA,GABA,91,3.0638518,4.5495152,0.5604395604395604
504,0783 Sst Gaba_5,0218 Sst Gaba_5,053 Sst Gaba,07 CTX-MGE GABA,GABA,1,0.0,0.0,0.0
506,0792 Sst Gaba_7,0220 Sst Gaba_7,053 Sst Gaba,07 CTX-MGE GABA,GABA,5,5.55157,6.117655,1.0
511,0806 Sst Gaba_11,0224 Sst Gaba_11,053 Sst Gaba,07 CTX-MGE GABA,GABA,14,3.7355015,4.563507,0.7142857142857143
513,0820 Sst Gaba_16,0229 Sst Gaba_16,053 Sst Gaba,07 CTX-MGE GABA,GABA,2,2.2035234,2.2035234,0.5
514,0762 Sst Gaba_2,0215 Sst Gaba_2,053 Sst Gaba,07 CTX-MGE GABA,GABA,73,3.6362205,5.030897,0.6438356164383562
515,0766 Sst Gaba_2,0215 Sst Gaba_2,053 Sst Gaba,07 CTX-MGE GABA,GABA,24,4.384944,5.218732,0.7916666666666666
516,0825 Sst Gaba_18,0231 Sst Gaba_18,053 Sst Gaba,07 CTX-MGE GABA,GABA,46,5.710249,6.1573277,0.9565217391304348
517,0826 Sst Gaba_18,0231 Sst Gaba_18,053 Sst Gaba,07 CTX-MGE GABA,GABA,8,4.9148545,5.41823,0.875
518,0763 Sst Gaba_2,0215 Sst Gaba_2,053 Sst Gaba,07 CTX-MGE GABA,GABA,8,3.277118,4.572423,0.625
519,0827 Sst Gaba_19,0232 Sst Gaba_19,053 Sst Gaba,07 CTX-MGE GABA,GABA,73,3.9170465,4.9090667,0.726027397260274
520,0858 Sst Chodl Gaba_4,0241 Sst Chodl Gaba_4,056 Sst Chodl Gaba,08 CNU-MGE GABA,GABA,12,4.3480225,5.1706553,0.8333333333333334
521,0803 Sst Gaba_10,0223 Sst Gaba_10,053 Sst Gaba,07 CTX-MGE GABA,GABA,10,4.0164824,5.187521,0.7
523,0797 Sst Gaba_8,0221 Sst Gaba_8,053 Sst Gaba,07 CTX-MGE GABA,GABA,33,3.8971817,5.0375175,0.696969696969697
524,0802 Sst Gaba_10,0223 Sst Gaba_10,053 Sst Gaba,07 CTX-MGE GABA,GABA,21,3.9530349,5.1120133,0.7142857142857143
525,0815 Sst Gaba_15,0228 Sst Gaba_15,053 Sst Gaba,07 CTX-MGE GABA,GABA,160,3.7115605,4.873144,0.65625
526,0816 Sst Gaba_15,0228 Sst Gaba_15,053 Sst Gaba,07 CTX-MGE GABA,GABA,137,4.121225,5.2087855,0.7226277372262774
527,0821 Sst Gaba_16,0229 Sst Gaba_16,053 Sst Gaba,07 CTX-MGE GABA,GABA,253,3.9390745,4.9253683,0.7075098814229249
528,0817 Sst Gaba_15,0228 Sst Gaba_15,053 Sst Gaba,07 CTX-MGE GABA,GABA,359,4.2244964,5.2497754,0.7298050139275766
529,0807 Sst Gaba_12,0225 Sst Gaba_12,053 Sst Gaba,07 CTX-MGE GABA,GABA,56,3.4959261,4.597441,0.6428571428571429
530,0828 Sst Gaba_19,0232 Sst Gaba_19,053 Sst Gaba,07 CTX-MGE GABA,GABA,67,4.3795137,5.480989,0.746268656716418
531,0794 Sst Gaba_7,0220 Sst Gaba_7,053 Sst Gaba,07 CTX-MGE GABA,GABA,7,2.5238023,3.876119,0.5714285714285714
532,0787 Sst Gaba_6,0219 Sst Gaba_6,053 Sst Gaba,07 CTX-MGE GABA,GABA,51,3.551164,4.616571,0.6666666666666666
533,0767 Sst Gaba_3,0216 Sst Gaba_3,053 Sst Gaba,07 CTX-MGE GABA,GABA,73,3.6404853,4.988785,0.6301369863013698
534,0788 Sst Gaba_6,0219 Sst Gaba_6,053 Sst Gaba,07 CTX-MGE GABA,GABA,69,3.6050792,4.6964574,0.6666666666666666
535,0768 Sst Gaba_3,0216 Sst Gaba_3,053 Sst Gaba,07 CTX-MGE GABA,GABA,34,3.7718375,5.087601,0.6764705882352942
536,0785 Sst Gaba_6,0219 Sst Gaba_6,053 Sst Gaba,07 CTX-MGE GABA,GABA,32,2.835413,4.3300447,0.53125
537,0786 Sst Gaba_6,0219 Sst Gaba_6,053 Sst Gaba,07 CTX-MGE GABA,GABA,71,4.017102,4.9597926,0.7323943661971831
538,0789 Sst Gaba_6,0219 Sst Gaba_6,053 Sst Gaba,07 CTX-MGE GABA,GABA,101,3.03537,4.7486005,0.5247524752475248
539,0790 Sst Gaba_6,0219 Sst Gaba_6,053 Sst Gaba,07 CTX-MGE GABA,GABA,35,3.0685115,4.3606076,0.5714285714285714
540,0769 Sst Gaba_3,0216 Sst Gaba_3,053 Sst Gaba,07 CTX-MGE GABA,GABA,69,3.7235305,4.934109,0.6811594202898551
541,0770 Sst Gaba_3,0216 Sst Gaba_3,053 Sst Gaba,07 CTX-MGE GABA,GABA,90,2.5822833,0.0,0.4666666666666667
542,0771 Sst Gaba_3,0216 Sst Gaba_3,053 Sst Gaba,07 CTX-MGE GABA,GABA,88,3.133968,4.179309,0.6136363636363636
543,0772 Sst Gaba_3,0216 Sst Gaba_3,053 Sst Gaba,07 CTX-MGE GABA,GABA,119,3.380213,4.3920975,0.6470588235294118
544,0773 Sst Gaba_3,0216 Sst Gaba_3,053 Sst Gaba,07 CTX-MGE GABA,GABA,64,2.9573853,4.1968346,0.5625
545,0774 Sst Gaba_3,0216 Sst Gaba_3,053 Sst Gaba,07 CTX-MGE GABA,GABA,59,3.6958287,4.714454,0.6779661016949152
546,0775 Sst Gaba_3,0216 Sst Gaba_3,053 Sst Gaba,07 CTX-MGE GABA,GABA,38,4.05833,5.156459,0.7368421052631579
547,0822 Sst Gaba_17,0230 Sst Gaba_17,053 Sst Gaba,07 CTX-MGE GABA,GABA,3,3.7841346,4.9334283,0.6666666666666666
548,0764 Sst Gaba_2,0215 Sst Gaba_2,053 Sst Gaba,07 CTX-MGE GABA,GABA,33,4.2901683,4.7535353,0.7575757575757576
549,0765 Sst Gaba_2,0215 Sst Gaba_2,053 Sst Gaba,07 CTX-MGE GABA,GABA,2,5.686446,5.686446,1.0
550,0823 Sst Gaba_17,0230 Sst Gaba_17,053 Sst Gaba,07 CTX-MGE GABA,GABA,13,4.1415815,4.4984684,0.7692307692307693
551,0784 Sst Gaba_5,0218 Sst Gaba_5,053 Sst Gaba,07 CTX-MGE GABA,GABA,1,0.0,0.0,0.0
552,0813 Sst Gaba_14,0227 Sst Gaba_14,053 Sst Gaba,07 CTX-MGE GABA,GABA,1,5.7019205,5.7019205,1.0
553,0757 Sst Gaba_1,0214 Sst Gaba_1,053 Sst Gaba,07 CTX-MGE GABA,GABA,1,0.0,0.0,0.0
554,0758 Sst Gaba_1,0214 Sst Gaba_1,053 Sst Gaba,07 CTX-MGE GABA,GABA,3,3.5712326,4.719722,0.6666666666666666
555,0759 Sst Gaba_1,0214 Sst Gaba_1,053 Sst Gaba,07 CTX-MGE GABA,GABA,2,4.9029036,4.9029036,1.0
557,0761 Sst Gaba_1,0214 Sst Gaba_1,053 Sst Gaba,07 CTX-MGE GABA,GABA,9,1.7488458,0.0,0.3333333333333333
558,0812 Sst Gaba_14,0227 Sst Gaba_14,053 Sst Gaba,07 CTX-MGE GABA,GABA,11,4.0487714,4.9790444,0.7272727272727273
559,0814 Sst Gaba_14,0227 Sst Gaba_14,053 Sst Gaba,07 CTX-MGE GABA,GABA,82,2.9924726,4.347626,0.5853658536585366
560,0808 Sst Gaba_12,0225 Sst Gaba_12,053 Sst Gaba,07 CTX-MGE GABA,GABA,26,4.6290984,5.0753884,0.8461538461538461
561,0809 Sst Gaba_12,0225 Sst Gaba_12,053 Sst Gaba,07 CTX-MGE GABA,GABA,201,3.1068351,4.4010854,0.582089552238806
562,0837 STR Prox1 Lhx6 Gaba_3,0235 STR Prox1 Lhx6 Gaba_3,054 STR Prox1 Lhx6 Gaba,08 CNU-MGE GABA,GABA,1,5.140756,5.140756,1.0
580,0838 STR Prox1 Lhx6 Gaba_3,0235 STR Prox1 Lhx6 Gaba_3,054 STR Prox1 Lhx6 Gaba,08 CNU-MGE GABA,GABA,1,0.0,0.0,0.0
590,0747 Pvalb Gaba_4,0208 Pvalb Gaba_4,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,144,3.4908946,4.6928577,0.6597222222222222
592,0734 Pvalb Gaba_1,0205 Pvalb Gaba_1,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,57,3.9005358,5.3051906,0.6666666666666666
593,0735 Pvalb Gaba_1,0205 Pvalb Gaba_1,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,6,3.6335545,4.9430227,0.6666666666666666
594,0736 Pvalb Gaba_1,0205 Pvalb Gaba_1,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,3,3.7470589,4.463285,0.6666666666666666
595,0753 Pvalb Gaba_7,0211 Pvalb Gaba_7,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,25,4.3955493,5.2405424,0.8
596,0744 Pvalb Gaba_4,0208 Pvalb Gaba_4,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,16,4.0370526,5.4178457,0.6875
597,0745 Pvalb Gaba_4,0208 Pvalb Gaba_4,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,66,3.6961641,4.7986684,0.6515151515151515
598,0746 Pvalb Gaba_4,0208 Pvalb Gaba_4,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,12,2.6407995,2.007291,0.5
599,0740 Pvalb Gaba_3,0207 Pvalb Gaba_3,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,2,2.939735,2.939735,0.5
600,0741 Pvalb Gaba_3,0207 Pvalb Gaba_3,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,22,3.9021554,5.1436195,0.6818181818181818
601,0754 Pvalb Gaba_8,0212 Pvalb Gaba_8,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,787,4.0216217,5.063691,0.7204574332909784
602,0748 Pvalb Gaba_5,0209 Pvalb Gaba_5,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,367,4.480157,5.406552,0.7629427792915532
603,0751 Pvalb Gaba_6,0210 Pvalb Gaba_6,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,27,4.489226,5.6436596,0.7777777777777778
604,0749 Pvalb Gaba_5,0209 Pvalb Gaba_5,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,12,4.209211,6.081684,0.6666666666666666
605,0750 Pvalb Gaba_5,0209 Pvalb Gaba_5,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,12,4.907702,5.844091,0.8333333333333334
606,0742 Pvalb Gaba_3,0207 Pvalb Gaba_3,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,26,4.6577787,5.6125965,0.8076923076923077
607,0752 Pvalb Gaba_6,0210 Pvalb Gaba_6,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,2,5.5046797,5.5046797,1.0
608,0737 Pvalb Gaba_2,0206 Pvalb Gaba_2,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,72,3.4390337,4.6688743,0.6527777777777778
609,0791 Sst Gaba_6,0219 Sst Gaba_6,053 Sst Gaba,07 CTX-MGE GABA,GABA,58,4.1164293,5.028495,0.7068965517241379
610,0755 Pvalb Gaba_9,0213 Pvalb Gaba_9,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,20,3.1040854,4.2314706,0.55
611,0738 Pvalb Gaba_2,0206 Pvalb Gaba_2,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,22,4.0182524,4.7845497,0.7727272727272727
612,0739 Pvalb Gaba_2,0206 Pvalb Gaba_2,052 Pvalb Gaba,07 CTX-MGE GABA,GABA,32,4.291913,5.1100183,0.78125
613,0732 Pvalb chandelier Gaba_1,0204 Pvalb chandelier Gaba_1,051 Pvalb chandelier Gaba,07 CTX-MGE GABA,GABA,193,3.5136516,4.5219097,0.6632124352331606
614,0733 Pvalb chandelier Gaba_1,0204 Pvalb chandelier Gaba_1,051 Pvalb chandelier Gaba,07 CTX-MGE GABA,GABA,196,3.7421598,5.136474,0.6479591836734694
615,0638 Vip Gaba_4,0176 Vip Gaba_4,046 Vip Gaba,06 CTX-CGE GABA,GABA,41,2.6514754,0.0,0.43902439024390244
616,0661 Vip Gaba_11,0183 Vip Gaba_11,046 Vip Gaba,06 CTX-CGE GABA,GABA,27,2.805724,0.0,0.4444444444444444
617,0639 Vip Gaba_4,0176 Vip Gaba_4,046 Vip Gaba,06 CTX-CGE GABA,GABA,80,2.552419,0.0,0.425
618,0662 Vip Gaba_12,0184 Vip Gaba_12,046 Vip Gaba,06 CTX-CGE GABA,GABA,8,2.5048027,0.0,0.375
622,0672 Sncg Gaba_3,0187 Sncg Gaba_3,047 Sncg Gaba,06 CTX-CGE GABA,GABA,35,0.8879061,0.0,0.17142857142857143
624,0682 Sncg Gaba_6,0190 Sncg Gaba_6,047 Sncg Gaba,06 CTX-CGE GABA,GABA,85,2.2017286,0.0,0.4588235294117647
625,0676 Sncg Gaba_3,0187 Sncg Gaba_3,047 Sncg Gaba,06 CTX-CGE GABA,GABA,157,2.4429965,0.0,0.4840764331210191
626,0645 Vip Gaba_6,0178 Vip Gaba_6,046 Vip Gaba,06 CTX-CGE GABA,GABA,136,1.3817344,0.0,0.23529411764705882
627,0646 Vip Gaba_6,0178 Vip Gaba_6,046 Vip Gaba,06 CTX-CGE GABA,GABA,48,1.9295224,0.0,0.3125
628,0640 Vip Gaba_5,0177 Vip Gaba_5,046 Vip Gaba,06 CTX-CGE GABA,GABA,33,1.9220237,0.0,0.3333333333333333
629,0647 Vip Gaba_6,0178 Vip Gaba_6,046 Vip Gaba,06 CTX-CGE GABA,GABA,2,0.0,0.0,0.0
630,0641 Vip Gaba_5,0177 Vip Gaba_5,046 Vip Gaba,06 CTX-CGE GABA,GABA,430,2.855321,0.0,0.4720930232558139
631,0642 Vip Gaba_5,0177 Vip Gaba_5,046 Vip Gaba,06 CTX-CGE GABA,GABA,2,0.0,0.0,0.0
632,0643 Vip Gaba_5,0177 Vip Gaba_5,046 Vip Gaba,06 CTX-CGE GABA,GABA,186,2.0367622,0.0,0.3387096774193548
633,0627 Vip Gaba_2,0174 Vip Gaba_2,046 Vip Gaba,06 CTX-CGE GABA,GABA,66,2.94506,0.0,0.4696969696969697
634,0628 Vip Gaba_2,0174 Vip Gaba_2,046 Vip Gaba,06 CTX-CGE GABA,GABA,245,2.390013,0.0,0.4
635,0629 Vip Gaba_2,0174 Vip Gaba_2,046 Vip Gaba,06 CTX-CGE GABA,GABA,105,2.9527235,0.0,0.4857142857142857
636,0632 Vip Gaba_3,0175 Vip Gaba_3,046 Vip Gaba,06 CTX-CGE GABA,GABA,95,2.9709883,0.0,0.4842105263157895
637,0633 Vip Gaba_3,0175 Vip Gaba_3,046 Vip Gaba,06 CTX-CGE GABA,GABA,80,2.7491124,0.0,0.45
638,0663 Vip Gaba_12,0184 Vip Gaba_12,046 Vip Gaba,06 CTX-CGE GABA,GABA,27,2.1407437,0.0,0.3333333333333333
639,0673 Sncg Gaba_3,0187 Sncg Gaba_3,047 Sncg Gaba,06 CTX-CGE GABA,GABA,16,2.2734857,0.0,0.375
640,0648 Vip Gaba_6,0178 Vip Gaba_6,046 Vip Gaba,06 CTX-CGE GABA,GABA,5,2.4145977,0.0,0.4
641,0674 Sncg Gaba_3,0187 Sncg Gaba_3,047 Sncg Gaba,06 CTX-CGE GABA,GABA,35,2.268078,0.0,0.4
642,0669 Sncg Gaba_2,0186 Sncg Gaba_2,047 Sncg Gaba,06 CTX-CGE GABA,GABA,3,3.62729,5.3538413,0.6666666666666666
644,0654 Vip Gaba_9,0181 Vip Gaba_9,046 Vip Gaba,06 CTX-CGE GABA,GABA,122,2.0077896,0.0,0.36065573770491804
645,0675 Sncg Gaba_3,0187 Sncg Gaba_3,047 Sncg Gaba,06 CTX-CGE GABA,GABA,59,2.3568788,0.0,0.4406779661016949
646,0649 Vip Gaba_7,0179 Vip Gaba_7,046 Vip Gaba,06 CTX-CGE GABA,GABA,241,1.9526772,0.0,0.34854771784232363
647,0650 Vip Gaba_7,0179 Vip Gaba_7,046 Vip Gaba,06 CTX-CGE GABA,GABA,291,2.4964466,0.0,0.42955326460481097
648,0655 Vip Gaba_9,0181 Vip Gaba_9,046 Vip Gaba,06 CTX-CGE GABA,GABA,413,2.3499458,0.0,0.39709443099273606
649,0623 Vip Gaba_1,0173 Vip Gaba_1,046 Vip Gaba,06 CTX-CGE GABA,GABA,205,2.6546617,0.0,0.43902439024390244
650,0651 Vip Gaba_7,0179 Vip Gaba_7,046 Vip Gaba,06 CTX-CGE GABA,GABA,117,1.5745811,0.0,0.2905982905982906
651,0644 Vip Gaba_5,0177 Vip Gaba_5,046 Vip Gaba,06 CTX-CGE GABA,GABA,369,2.1083777,0.0,0.36314363143631434
652,0630 Vip Gaba_2,0174 Vip Gaba_2,046 Vip Gaba,06 CTX-CGE GABA,GABA,17,3.192907,5.244503,0.5294117647058824
653,0634 Vip Gaba_3,0175 Vip Gaba_3,046 Vip Gaba,06 CTX-CGE GABA,GABA,143,2.8766139,0.0,0.4755244755244755
654,0656 Vip Gaba_9,0181 Vip Gaba_9,046 Vip Gaba,06 CTX-CGE GABA,GABA,12,0.50934124,0.0,0.08333333333333333
655,0635 Vip Gaba_3,0175 Vip Gaba_3,046 Vip Gaba,06 CTX-CGE GABA,GABA,31,2.279128,0.0,0.3870967741935484
656,0636 Vip Gaba_4,0176 Vip Gaba_4,046 Vip Gaba,06 CTX-CGE GABA,GABA,57,2.8102586,0.0,0.45614035087719296
657,0657 Vip Gaba_9,0181 Vip Gaba_9,046 Vip Gaba,06 CTX-CGE GABA,GABA,18,1.5678546,0.0,0.2777777777777778
659,0685 Sncg Gaba_8,0192 Sncg Gaba_8,047 Sncg Gaba,06 CTX-CGE GABA,GABA,28,1.7783467,0.0,0.32142857142857145
660,0637 Vip Gaba_4,0176 Vip Gaba_4,046 Vip Gaba,06 CTX-CGE GABA,GABA,30,2.5228236,0.0,0.43333333333333335
661,0683 Sncg Gaba_7,0191 Sncg Gaba_7,047 Sncg Gaba,06 CTX-CGE GABA,GABA,1,4.8348684,4.8348684,1.0
662,0631 Vip Gaba_2,0174 Vip Gaba_2,046 Vip Gaba,06 CTX-CGE GABA,GABA,36,3.8679678,5.4430294,0.6388888888888888
663,0652 Vip Gaba_8,0180 Vip Gaba_8,046 Vip Gaba,06 CTX-CGE GABA,GABA,6,1.7276859,0.0,0.3333333333333333
664,0671 Sncg Gaba_2,0186 Sncg Gaba_2,047 Sncg Gaba,06 CTX-CGE GABA,GABA,3,1.755818,0.0,0.3333333333333333
665,0679 Sncg Gaba_5,0189 Sncg Gaba_5,047 Sncg Gaba,06 CTX-CGE GABA,GABA,58,1.9707549,0.0,0.41379310344827586
666,0664 Sncg Gaba_1,0185 Sncg Gaba_1,047 Sncg Gaba,06 CTX-CGE GABA,GABA,24,1.7367811,0.0,0.375
667,0624 Vip Gaba_1,0173 Vip Gaba_1,046 Vip Gaba,06 CTX-CGE GABA,GABA,66,2.2506838,0.0,0.3787878787878788
668,0697 RHP-COA Ndnf Gaba_4,0196 RHP-COA Ndnf Gaba_4,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,Glut-GABA,59,3.0202506,4.2735443,0.6101694915254238
669,0698 RHP-COA Ndnf Gaba_4,0196 RHP-COA Ndnf Gaba_4,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,47,2.6948104,4.1688952,0.5319148936170213
670,0686 RHP-COA Ndnf Gaba_1,0193 RHP-COA Ndnf Gaba_1,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,310,2.2006612,0.0,0.45161290322580644
671,0694 RHP-COA Ndnf Gaba_3,0195 RHP-COA Ndnf Gaba_3,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,84,3.1968625,4.6224856,0.5714285714285714
672,0704 RHP-COA Ndnf Gaba_6,0198 RHP-COA Ndnf Gaba_6,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,87,3.6551278,4.525401,0.7011494252873564
673,0701 RHP-COA Ndnf Gaba_5,0197 RHP-COA Ndnf Gaba_5,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,64,2.873066,4.1250486,0.5625
674,0702 RHP-COA Ndnf Gaba_5,0197 RHP-COA Ndnf Gaba_5,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,Glut-GABA,49,1.7232559,0.0,0.32653061224489793
675,0699 RHP-COA Ndnf Gaba_5,0197 RHP-COA Ndnf Gaba_5,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,32,1.470499,0.0,0.28125
676,0703 RHP-COA Ndnf Gaba_5,0197 RHP-COA Ndnf Gaba_5,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,44,3.24263,4.676112,0.6136363636363636
677,0681 Sncg Gaba_5,0189 Sncg Gaba_5,047 Sncg Gaba,06 CTX-CGE GABA,GABA,134,2.397964,1.6662705,0.5
678,0687 RHP-COA Ndnf Gaba_1,0193 RHP-COA Ndnf Gaba_1,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,140,2.1584482,0.0,0.45
679,0688 RHP-COA Ndnf Gaba_1,0193 RHP-COA Ndnf Gaba_1,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,80,2.5937304,3.7371402,0.55
680,0665 Sncg Gaba_1,0185 Sncg Gaba_1,047 Sncg Gaba,06 CTX-CGE GABA,GABA,132,2.3854146,3.521061,0.5075757575757576
681,0689 RHP-COA Ndnf Gaba_1,0193 RHP-COA Ndnf Gaba_1,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,219,1.8632846,0.0,0.3561643835616438
682,0695 RHP-COA Ndnf Gaba_3,0195 RHP-COA Ndnf Gaba_3,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,77,2.8184645,4.085119,0.5584415584415584
683,0700 RHP-COA Ndnf Gaba_5,0197 RHP-COA Ndnf Gaba_5,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,Glut-GABA,17,1.7919664,0.0,0.4117647058823529
684,0678 Sncg Gaba_4,0188 Sncg Gaba_4,047 Sncg Gaba,06 CTX-CGE GABA,Glut-GABA,248,2.4548972,3.637238,0.5201612903225806
685,0680 Sncg Gaba_5,0189 Sncg Gaba_5,047 Sncg Gaba,06 CTX-CGE GABA,GABA,50,1.8565155,0.0,0.36
686,0625 Vip Gaba_1,0173 Vip Gaba_1,046 Vip Gaba,06 CTX-CGE GABA,GABA,183,2.2792385,0.0,0.3770491803278688
688,0626 Vip Gaba_1,0173 Vip Gaba_1,046 Vip Gaba,06 CTX-CGE GABA,GABA,19,4.2372875,5.0312514,0.7894736842105263
689,0666 Sncg Gaba_1,0185 Sncg Gaba_1,047 Sncg Gaba,06 CTX-CGE GABA,GABA,71,2.8615994,3.8906808,0.5915492957746479
690,0705 RHP-COA Ndnf Gaba_6,0198 RHP-COA Ndnf Gaba_6,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,10,2.422709,2.0800996,0.5
691,0659 Vip Gaba_10,0182 Vip Gaba_10,046 Vip Gaba,06 CTX-CGE GABA,GABA,35,2.0509834,0.0,0.42857142857142855
692,0667 Sncg Gaba_1,0185 Sncg Gaba_1,047 Sncg Gaba,06 CTX-CGE GABA,GABA,11,2.4371564,3.498676,0.5454545454545454
693,0670 Sncg Gaba_2,0186 Sncg Gaba_2,047 Sncg Gaba,06 CTX-CGE GABA,GABA,11,3.2722394,3.8951926,0.6363636363636364
694,0690 RHP-COA Ndnf Gaba_2,0194 RHP-COA Ndnf Gaba_2,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,3,1.747244,0.0,0.3333333333333333
695,0691 RHP-COA Ndnf Gaba_2,0194 RHP-COA Ndnf Gaba_2,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,4,4.5131626,5.2715683,0.75
696,0692 RHP-COA Ndnf Gaba_2,0194 RHP-COA Ndnf Gaba_2,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,2,2.410815,2.410815,0.5
697,0696 RHP-COA Ndnf Gaba_3,0195 RHP-COA Ndnf Gaba_3,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,26,2.5431361,1.9842471,0.5
698,0653 Vip Gaba_8,0180 Vip Gaba_8,046 Vip Gaba,06 CTX-CGE GABA,GABA,88,2.0123072,0.0,0.3977272727272727
699,0668 Sncg Gaba_1,0185 Sncg Gaba_1,047 Sncg Gaba,06 CTX-CGE GABA,GABA,13,2.6753278,4.1061077,0.5384615384615384
700,0693 RHP-COA Ndnf Gaba_3,0195 RHP-COA Ndnf Gaba_3,048 RHP-COA Ndnf Gaba,06 CTX-CGE GABA,GABA,27,3.9295955,4.526329,0.7777777777777778
701,0706 Lamp5 Gaba_1,0199 Lamp5 Gaba_1,049 Lamp5 Gaba,06 CTX-CGE GABA,GABA,10,2.42004,1.8921003,0.5
702,0707 Lamp5 Gaba_1,0199 Lamp5 Gaba_1,049 Lamp5 Gaba,06 CTX-CGE GABA,GABA,3,0.0,0.0,0.0
703,0708 Lamp5 Gaba_1,0199 Lamp5 Gaba_1,049 Lamp5 Gaba,06 CTX-CGE GABA,GABA,1193,2.9795094,4.471402,0.5389773679798826
704,0709 Lamp5 Gaba_1,0199 Lamp5 Gaba_1,049 Lamp5 Gaba,06 CTX-CGE GABA,GABA,139,3.2430377,4.6474733,0.60431654676259
705,0710 Lamp5 Gaba_1,0199 Lamp5 Gaba_1,049 Lamp5 Gaba,06 CTX-CGE GABA,GABA,574,3.1804848,4.65538,0.5871080139372822
706,0714 Lamp5 Gaba_2,0200 Lamp5 Gaba_2,049 Lamp5 Gaba,06 CTX-CGE GABA,GABA,28,2.5063717,0.0,0.42857142857142855
707,0715 Lamp5 Gaba_2,0200 Lamp5 Gaba_2,049 Lamp5 Gaba,06 CTX-CGE GABA,GABA,134,2.9235897,4.15476,0.5074626865671642
708,0716 Lamp5 Gaba_2,0200 Lamp5 Gaba_2,049 Lamp5 Gaba,06 CTX-CGE GABA,GABA,25,2.7344694,0.0,0.48
709,0719 Lamp5 Gaba_3,0201 Lamp5 Gaba_3,049 Lamp5 Gaba,06 CTX-CGE GABA,GABA,5,1.9154915,0.0,0.4
710,0720 Lamp5 Gaba_3,0201 Lamp5 Gaba_3,049 Lamp5 Gaba,06 CTX-CGE GABA,GABA,8,2.693866,2.353941,0.5
