cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
2359,2556 PH-SUM Foxa1 Glut_5,0626 PH-SUM Foxa1 Glut_5,141 PH-SUM Foxa1 Glut,14 HY Glut,Glut-GABA,2,1.9860705,1.9860705,0.5
2360,2546 PH-SUM Foxa1 Glut_3,0624 PH-SUM Foxa1 Glut_3,141 PH-SUM Foxa1 Glut,14 HY Glut,Glut,14,3.9088604,4.9662952,0.7142857142857143
2361,2547 PH-SUM Foxa1 Glut_3,0624 PH-SUM Foxa1 Glut_3,141 PH-SUM Foxa1 Glut,14 HY Glut,Glut,45,4.412032,5.5966706,0.7555555555555555
2362,2780 IF-RL-CLI-PAG Foxa1 Glut_5,0689 IF-RL-CLI-PAG Foxa1 Glut_5,159 IF-RL-CLI-PAG Foxa1 Glut,19 MB Glut,Glut,41,5.478407,5.8133154,0.9512195121951219
2363,2478 PH-an Pitx2 Glut_2,0609 PH-an Pitx2 Glut_2,137 PH-an Pitx2 Glut,14 HY Glut,Glut,1,6.667419,6.667419,1.0
2364,3006 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_12,0729 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_12,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,19 MB Glut,Glut,4,3.1226156,2.860501,0.5
2365,2542 PH-SUM Foxa1 Glut_2,0623 PH-SUM Foxa1 Glut_2,141 PH-SUM Foxa1 Glut,14 HY Glut,Glut,1,0.0,0.0,0.0
2369,2557 PH-SUM Foxa1 Glut_5,0626 PH-SUM Foxa1 Glut_5,141 PH-SUM Foxa1 Glut,14 HY Glut,Glut,1,7.342294,7.342294,1.0
2372,2563 PH-SUM Foxa1 Glut_6,0627 PH-SUM Foxa1 Glut_6,141 PH-SUM Foxa1 Glut,14 HY Glut,Glut,2,5.5562553,5.5562553,1.0
2377,2553 PH-SUM Foxa1 Glut_5,0626 PH-SUM Foxa1 Glut_5,141 PH-SUM Foxa1 Glut,14 HY Glut,Glut-GABA,1,0.0,0.0,0.0
2379,2550 PH-SUM Foxa1 Glut_4,0625 PH-SUM Foxa1 Glut_4,141 PH-SUM Foxa1 Glut,14 HY Glut,Glut,5,5.1526065,6.0285025,0.8
2380,2551 PH-SUM Foxa1 Glut_4,0625 PH-SUM Foxa1 Glut_4,141 PH-SUM Foxa1 Glut,14 HY Glut,Glut,5,4.6529465,5.585135,0.8
2381,2545 PH-SUM Foxa1 Glut_3,0624 PH-SUM Foxa1 Glut_3,141 PH-SUM Foxa1 Glut,14 HY Glut,Glut,2,4.7430716,4.7430716,1.0
2382,2771 IF-RL-CLI-PAG Foxa1 Glut_1,0685 IF-RL-CLI-PAG Foxa1 Glut_1,159 IF-RL-CLI-PAG Foxa1 Glut,19 MB Glut,Glut,34,4.0489416,5.4508424,0.6764705882352942
2383,3853 SNc-VTA-RAmb Foxa1 Dopa_3,0882 SNc-VTA-RAmb Foxa1 Dopa_3,215 SNc-VTA-RAmb Foxa1 Dopa,21 MB Dopa,Dopa,150,3.5630684,4.24371,0.7733333333333333
